id,I_nd,J_nd
6341,29792,29793
6342,29794,29795
6343,29796,29797
6344,29798,29799
6345,29800,29801
6346,29802,29803
6347,29804,29805
6348,29806,29807
6349,29808,29809
6350,29810,29811
6351,29812,29813
6352,29814,29815
6353,29816,29817
6354,29818,29819
6355,29820,29821
6356,29822,29823
6357,29824,29825
6358,29826,29827
6359,29828,29829
6360,29830,29831
6361,29832,29833
6362,29834,29835
6363,29836,29837
6364,29838,29839
6365,29840,29841
6366,29842,29843
6367,29844,29845
6368,29846,29847
6369,29848,29849
6370,29850,29851
6371,29852,29853
6372,29854,29855
6373,29856,29857
6374,29858,29859
6375,29860,29861
6376,13348,13349
6377,1499,13350
6378,1499,13351
6379,29862,29863
6380,29864,29865
6381,29866,29867
6382,29868,29869
6383,29870,29871
6384,29872,29873
6385,29874,29875
6386,29876,29877
6387,13352,13353
6388,13354,13355
6389,13356,13357
6390,13358,13359
6391,13360,13361
6392,13362,13363
6393,13364,13365
6394,13366,13367
6395,13368,13369
6396,13370,13371
6397,13372,13373
6398,13374,13375
6399,13376,13377
6400,13378,13379
6401,13380,13381
6402,13380,13382
6403,13383,13384
6404,13385,13386
6405,13387,13388
6406,13389,13390
6407,13391,13392
6408,13393,13394
6409,13395,13396
6410,13397,13398
6411,13399,13400
6412,13401,13402
6413,13403,13404
6414,13405,13406
6415,13407,13408
6416,13409,13410
6417,13411,13412
6418,13413,13414
6419,13415,13416
6420,13417,13418
6421,13419,13420
6422,13421,13422
6423,13423,13424
6424,13425,13426
6425,13427,13428
6426,13429,13430
6427,13431,13432
6428,13433,13434
6429,13435,13436
6430,13437,13438
6431,13439,13440
6432,13441,13442
6433,13443,13444
6434,13445,13446
6435,13447,13448
6436,13449,13450
6437,13451,13452
6438,13453,13454
6439,13455,13456
6440,13457,13458
6441,13459,13460
6442,13461,13462
6443,13463,13464
6444,13465,13466
6445,13467,13468
6446,13469,13470
6447,13471,13472
6448,13473,13474
6449,13475,13476
6450,13477,13478
6451,13479,13480
6452,13481,13482
6453,13483,13484
6454,13485,13486
6455,13487,13488
6456,13489,13490
6457,13491,13492
6458,13493,13494
6459,13495,13496
6460,13497,13498
6461,13499,13500
6462,13501,13502
6463,13503,13504
6464,13505,13506
6465,29878,29879
6466,13507,13508
6467,29880,29881
6468,13509,13510
6469,13511,13512
6470,13513,13514
6471,13515,13516
6472,13517,13518
6473,13519,13520
6474,13521,13522
6475,13523,13524
6476,13525,13526
6477,13527,13528
6478,13529,13530
6479,13531,13532
6480,13533,13534
6481,1531,13535
6482,1531,13536
6483,1531,13537
6484,1531,13538
6485,1531,13539
6486,13540,13541
6487,13542,13543
6488,29882,29883
6489,29884,29885
6490,29886,29887
6491,29888,29889
6492,29890,29891
6493,29892,29893
6494,29894,29895
6495,29896,29897
6496,29898,29899
6497,13544,13545
6498,13546,13547
6499,13548,13549
6500,13550,13551
6501,13552,1514
6502,1514,13553
6503,1514,13554
6504,1514,13555
6505,29900,29901
6506,29902,29903
6507,29904,29905
6508,29906,29907
6509,29908,29909
6510,29910,29911
6511,29912,29913
6512,29914,29915
6513,29916,29917
6514,29918,29919
6515,29920,29921
6516,29922,29923
6517,29924,29925
6518,29926,29927
6519,29928,29929
6520,29930,29931
6521,29932,29933
6522,29934,29935
6523,29936,29937
6524,29938,29939
6525,29940,29941
6526,29942,29943
6527,29944,29945
6528,29946,29947
6529,29948,29949
6530,29950,29951
6531,29952,29953
6532,29954,29955
6533,29956,29957
6534,29958,29959
6535,29960,29961
6536,29962,29963
6537,29964,29965
6538,13556,13557
6539,13558,13559
6540,13560,13561
6541,13562,13563
6542,13564,13565
6543,13566,13567
6544,13568,13569
6545,13570,13571
6546,13572,13573
6547,13574,13575
6548,13576,13577
6549,13578,13579
6550,13580,13581
6551,13582,13583
6552,13584,13585
6553,13586,13587
6554,13588,13589
6555,13590,13591
6556,13592,13593
6557,13594,13595
6558,13596,13597
6559,13598,13599
6560,13600,13601
6561,13602,13603
6562,13604,13605
6563,13606,13607
6564,29966,29967
6565,13608,13609
6566,29968,29969
6567,13610,13611
6568,13612,13613
6569,13614,13615
6570,13616,13617
6571,13618,13619
6572,13620,13621
6573,13622,13623
6574,13624,13625
6575,13626,13627
6576,13628,13629
6577,13630,13631
6578,13632,13633
6579,13634,1526
6580,13635,1527
6581,13636,13637
6582,13638,13639
6583,13640,13641
6584,13642,13643
6585,13644,13645
6586,13646,13647
6587,13648,13649
6588,13650,13651
6589,13652,13653
6590,13654,13655
6591,13656,13657
6592,13658,13659
6593,13660,13661
6594,13662,13663
6595,13664,13665
6596,13666,13667
6597,13668,13669
6598,13670,13671
6599,29970,29971
6600,29972,29973
6601,29974,29975
6602,29976,29977
6603,29978,29979
6604,29980,29981
6605,29982,29983
6606,29984,29985
6607,29986,29987
6608,29988,29989
6609,29990,29991
6610,29992,29993
6611,29994,29995
6612,29996,29997
6613,29998,29999
6614,30000,30001
6615,30002,30003
6616,30004,30005
6617,30006,30007
6618,30008,30009
6619,30010,30011
6620,30012,30013
6621,30014,30015
6622,30016,30017
6623,13672,1531
6624,13673,13674
6625,1527,13675
6626,30018,30019
6627,30020,30021
6628,30022,30023
6629,30024,30025
6630,30026,30027
6631,13676,13677
6632,13678,13679
6633,13680,13681
6634,13682,13683
6635,13684,13685
6636,13686,13687
6637,13688,13689
6638,13690,13691
6639,13692,13693
6640,13694,13695
6641,13696,13697
6642,13698,13699
6643,13700,13701
6644,13702,13703
6645,13704,13705
6646,13706,13707
6647,13708,13709
6648,13710,13711
6649,13712,13713
6650,13714,13715
6651,13716,13717
6652,13718,13719
6653,13720,13721
6654,13722,13723
6655,13724,13725
6656,13726,13727
6657,13728,13729
6658,13730,13731
6659,13732,13733
6660,13734,13735
6661,1541,13736
6662,1541,13737
6663,1542,13738
6664,13739,13740
6665,13741,13742
6666,13743,13744
6667,13745,13746
6668,13747,13748
6669,13749,13750
6670,13751,13752
6671,13753,13754
6672,13755,13756
6673,13757,13758
6674,13759,13760
6675,13761,13762
6676,13763,13764
6677,13765,13766
6678,13767,13768
6679,13769,13770
6680,13771,13772
6681,13773,13774
6682,13775,13776
6683,13777,13778
6684,13779,13780
6685,13781,13782
6686,13783,13784
6687,13785,13786
6688,13787,13788
6689,13789,13790
6690,13791,13792
6691,13793,13794
6692,13795,13796
6693,13797,13798
6694,13799,13800
6695,13801,13802
6696,13803,13804
6697,13805,13806
6698,13807,13808
6699,13809,13810
6700,13811,13812
6701,13813,13814
6702,13815,13816
6703,13817,13818
6704,13819,13820
6705,13821,13822
6706,13823,13824
6707,13825,13826
6708,13827,13828
6709,13829,13830
6710,13831,13832
6711,13833,13834
6712,13835,13836
6713,13837,13838
6714,13839,13840
6715,13841,13842
6716,13843,13844
6717,13845,13846
6718,13847,13848
6719,13849,13850
6720,13851,13852
6721,13853,1564
6722,1564,13854
6723,1564,13855
6724,30028,30029
6725,13856,13857
6726,13858,13859
6727,13860,13861
6728,13862,13863
6729,13864,13865
6730,13866,13867
6731,13868,13869
6732,13870,13871
6733,13872,13873
6734,13874,13875
6735,13876,13877
6736,13878,13879
6737,13880,13881
6738,13882,13883
6739,13884,13885
6740,13886,13887
6741,30030,30031
6742,30032,30033
6743,13888,13889
6744,13890,13891
6745,13892,13893
6746,13894,13895
6747,13896,13897
6748,13898,13899
6749,13900,13901
6750,13902,13903
6751,13904,13905
6752,13906,13907
6753,13908,13909
6754,30034,30035
6755,13910,13911
6756,13912,13913
6757,13914,13915
6758,13916,13917
6759,13918,13919
6760,13920,13921
6761,13922,13923
6762,13924,13925
6763,13926,13927
6764,13928,13929
6765,13930,13931
6766,13932,13933
6767,13934,13935
6768,13936,13937
6769,13938,13939
6770,13940,13941
6771,13942,13943
6772,13944,13945
6773,13946,13947
6774,13948,13949
6775,13950,13951
6776,13952,13953
6777,13954,13955
6778,13956,13957
6779,13958,13959
6780,13960,13961
6781,13962,13963
6782,13964,13965
6783,13966,13967
6784,13968,13969
6785,13970,13971
6786,13972,13973
6787,13974,13975
6788,13976,13977
6789,13978,13979
6790,13980,13981
6791,13982,13983
6792,13984,13985
6793,13986,13987
6794,13988,13989
6795,13990,13991
6796,13992,13993
6797,13994,13995
6798,13996,13997
6799,13998,13999
6800,14000,14001
6801,14002,14003
6802,14004,14005
6803,14006,14007
6804,14008,14009
6805,14010,14011
6806,14012,14013
6807,14014,14015
6808,30036,30037
6809,14016,14017
6810,14018,14019
6811,30038,30039
6812,14020,14021
6813,14022,14023
6814,14024,14025
6815,14026,14027
6816,14028,14029
6817,14030,14031
6818,14032,14033
6819,14034,14035
6820,14036,14037
6821,14038,14039
6822,14040,14041
6823,14042,14043
6824,14044,14045
6825,14046,14047
6826,14048,1593
6827,14049,1592
6828,14050,14051
6829,14052,14053
6830,14054,14055
6831,14056,14057
6832,14058,14059
6833,14060,14061
6834,14062,14063
6835,14064,14065
6836,14066,14067
6837,14068,14069
6838,14070,14071
6839,14072,14073
6840,14074,14075
6841,14076,14077
6842,14078,14079
6843,14080,14081
6844,14082,14083
6845,14084,14085
6846,14086,14087
6847,14088,14089
6848,14090,14091
6849,14092,14093
6850,14094,14095
6851,14096,14097
6852,14098,14099
6853,14100,14101
6854,14102,14103
6855,14104,14105
6856,14106,14107
6857,14108,14109
6858,14110,14111
6859,14112,14113
6860,14114,14115
6861,14116,14117
6862,14118,14119
6863,14120,14121
6864,14122,14123
6865,14124,14125
6866,14126,14127
6867,14128,14129
6868,30040,30041
6869,14130,14131
6870,14132,14133
6871,14134,14135
6872,14136,14137
6873,14138,14139
6874,14140,14141
6875,14142,14143
6876,14144,14145
6877,14146,14147
6878,30042,30043
6879,30044,30045
6880,30046,30047
6881,30048,30049
6882,30050,30051
6883,30052,30053
6884,14148,14149
6885,14150,14151
6886,14152,14153
6887,14154,14155
6888,14156,14157
6889,14158,14159
6890,14160,14161
6891,14162,14163
6892,30054,30055
6893,14164,14165
6894,14166,14167
6895,14168,14169
6896,14170,14171
6897,14172,14173
6898,14174,14175
6899,14176,14177
6900,14178,14179
6901,14180,1609
6902,14181,14182
6903,14183,14184
6904,14185,14186
6905,14187,14188
6906,14189,14190
6907,14191,14192
6908,14193,14194
6909,14195,14196
6910,14197,14198
6911,14199,14200
6912,14201,14202
6913,14203,14204
6914,14205,14206
6915,1614,14207
6916,14208,14209
6917,30056,30057
6918,14210,14211
6919,14212,14213
6920,14214,14215
6921,30058,30059
6922,30060,30061
6923,30062,30063
6924,30064,30065
6925,14216,14217
6926,14218,14219
6927,30066,30067
6928,30068,30069
6929,14220,1614
6930,14221,1614
6931,14222,1614
6932,14223,1614
6933,14224,1614
6934,14225,1614
6935,14226,1614
6936,14227,1614
6937,14228,1614
6938,14229,1614
6939,14230,14231
6940,14232,14233
6941,14234,14235
6942,14236,14237
6943,14238,14239
6944,14240,14241
6945,14242,14243
6946,14244,14245
6947,14246,14247
6948,14248,14249
6949,14250,14251
6950,14252,14253
6951,30070,30071
6952,30072,30073
6953,30074,30075
6954,30076,30077
6955,30078,30079
6956,30080,30081
6957,14254,14255
6958,30082,30083
6959,14256,14257
6960,14258,14259
6961,1618,14260
6962,14261,1618
6963,14262,14263
6964,14264,14265
6965,14266,14267
6966,14268,14269
6967,14270,14271
6968,14272,14273
6969,14274,14275
6970,14276,14277
6971,14278,14279
6972,1622,14280
6973,14281,1622
6974,14282,1622
6975,14283,1935
6976,14284,1622
6977,14285,1935
6978,14286,1622
6979,14287,1935
6980,14288,1622
6981,14289,1935
6982,14290,14291
6983,14292,14293
6984,14294,14295
6985,14296,14297
6986,14298,14299
6987,14300,14301
6988,14302,14303
6989,14304,1626
6990,14305,1625
6991,1626,14306
6992,1625,14307
6993,1626,14308
6994,1625,14309
6995,1626,14310
6996,1625,14311
6997,1626,14312
6998,1625,14313
6999,1626,14314
7000,1625,14315
7001,14316,14317
7002,14318,14319
7003,1628,14320
7004,14321,1629
7005,14322,1628
7006,14323,1629
7007,1629,14324
7008,14325,1628
7009,1629,14326
7010,14327,1628
7011,14328,1629
7012,1629,14329
7013,14330,1628
7014,14331,14332
7015,14333,14334
7016,14335,14336
7017,14337,14338
7018,14339,14340
7019,14341,14342
7020,14343,1629
7021,14344,1628
7022,1629,14345
7023,1628,14346
7024,1629,14347
7025,14348,14349
7026,14350,14351
7027,14352,14353
7028,30084,30085
7029,30086,30087
7030,30088,30089
7031,30090,30091
7032,30092,30093
7033,14354,14355
7034,14356,14357
7035,14358,14359
7036,14360,14361
7037,14362,14363
7038,14364,14365
7039,14366,14367
7040,14368,14369
7041,14370,14371
7042,14372,14373
7043,14374,14375
7044,14376,14377
7045,14378,14379
7046,14380,14381
7047,14382,14383
7048,14384,14385
7049,14386,14387
7050,14388,14389
7051,14390,14391
7052,14392,14393
7053,14394,14395
7054,14396,14397
7055,14398,14399
7056,14400,14401
7057,14402,1639
7058,1639,14403
7059,14404,14405
7060,14406,14407
7061,14408,14409
7062,14410,14411
7063,14412,14413
7064,14414,14415
7065,14416,14417
7066,14418,14419
7067,14420,14421
7068,14422,14423
7069,14424,14425
7070,14426,14427
7071,14428,14429
7072,14430,14431
7073,14432,14433
7074,14434,14435
7075,14436,14437
7076,14438,14439
7077,14440,14441
7078,14442,14443
7079,14444,14445
7080,14446,14447
7081,14448,14449
7082,14450,1648
7083,1648,14451
7084,1648,14452
7085,1648,14453
7086,1648,14454
7087,1648,14455
7088,1648,14456
7089,14457,14458
7090,14459,14460
7091,14461,1649
7092,1649,14462
7093,1649,14463
7094,1649,14464
7095,1649,14465
7096,14466,14467
7097,14468,14469
7098,14470,1651
7099,1651,14471
7100,1651,14472
7101,1651,14473
7102,14474,14475
7103,14476,14477
7104,14478,14479
7105,30094,30095
7106,14480,14481
7107,14482,14483
7108,14484,14485
7109,14486,1496
7110,1496,14487
7111,1496,14488
7112,14489,14490
7113,30096,30097
7114,30098,30099
7115,30100,30101
7116,30102,30103
7117,30104,30105
7118,30106,30107
7119,30108,30109
7120,30110,30111
7121,30112,30113
7122,30114,30115
7123,30116,30117
7124,30118,30119
7125,30120,30121
7126,30122,30123
7127,30124,30125
7128,30126,30127
7129,30128,30129
7130,30130,30131
7131,30132,30133
7132,30134,30135
7133,30136,30137
7134,30138,30139
7135,30140,30141
7136,30142,30143
7137,30144,30145
7138,30146,30147
7139,30148,30149
7140,30150,30151
7141,30152,30153
7142,30154,30155
7143,30156,30157
7144,30158,30159
7145,30160,30161
7146,30162,30163
7147,30164,30165
7148,30166,30167
7149,30168,30169
7150,30170,30171
7151,30172,30173
7152,30174,30175
7153,14491,14492
7154,14493,14494
7155,14495,14496
7156,14497,14498
7157,14499,14500
7158,14501,14502
7159,14503,14504
7160,14505,14506
7161,14507,14508
7162,14509,14510
7163,14511,14512
7164,14513,14514
7165,14515,14516
7166,14517,14518
7167,14519,14520
7168,14521,14522
7169,14523,14524
7170,14525,14526
7171,14527,14528
7172,14529,14530
7173,14531,14532
7174,14533,14534
7175,14535,14536
7176,14537,14538
7177,14539,14540
7178,14541,14542
7179,14543,1661
7180,1661,14544
7181,14545,1662
7182,1662,14546
7183,14547,14548
7184,14549,14550
7185,14551,14552
7186,14553,14554
7187,14555,14556
7188,14557,1664
7189,1664,14558
7190,1664,14559
7191,1664,14560
7192,1664,14561
7193,1664,14562
7194,1664,14563
7195,14564,14565
7196,14566,14567
7197,14568,14569
7198,14570,14571
7199,14572,14573
7200,14574,14575
7201,14576,14577
7202,14578,14579
7203,14580,14581
7204,14582,14583
7205,14584,14585
7206,14586,14587
7207,14588,1671
7208,1671,14589
7209,1671,14590
7210,1671,14591
7211,1671,14592
7212,14593,14594
7213,14595,14596
7214,30176,30177
7215,14597,14598
7216,30178,30179
7217,14599,14600
7218,14601,14602
7219,14603,14604
7220,14605,14606
7221,14607,14608
7222,14609,14610
7223,14611,14612
7224,14613,14614
7225,14615,14616
7226,14617,14618
7227,14619,14620
7228,14621,14622
7229,14623,14624
7230,14625,14626
7231,14627,14628
7232,14629,14630
7233,14631,14632
7234,14633,14634
7235,14635,14636
7236,14637,14638
7237,14639,14640
7238,14641,14642
7239,14643,1681
7240,1681,14644
7241,1681,14645
7242,14645,1682
7243,1682,14646
7244,14647,14648
7245,14647,14649
7246,14650,14651
7247,14652,14653
7248,14654,14655
7249,14656,14657
7250,14658,14659
7251,14660,14661
7252,14662,14663
7253,14664,14665
7254,14666,14667
7255,14668,14669
7256,14670,14671
7257,30180,30181
7258,14672,14673
7259,14674,14675
7260,14676,14677
7261,14678,14679
7262,14680,14681
7263,14682,14683
7264,14684,14685
7265,14686,14687
7266,1690,14688
7267,1690,14689
7268,1691,14690
7269,14691,751
7270,14692,14693
7271,14694,14695
7272,14696,14697
7273,14698,14699
7274,14700,14701
7275,14702,1694
7276,1694,14703
7277,14704,1695
7278,1695,14705
7279,14706,1696
7280,1696,14707
7281,1696,14708
7282,1696,14709
7283,14710,14711
7284,14712,14713
7285,14714,14715
7286,14716,14717
7287,14718,14719
7288,14720,14721
7289,30182,30183
7290,14722,14723
7291,14724,14725
7292,14726,14727
7293,14728,14729
7294,1701,14730
7295,1700,14731
7296,1701,14732
7297,1700,14733
7298,14734,14735
7299,14736,14737
7300,14738,14739
7301,14740,14741
7302,14742,14743
7303,14744,14745
7304,14746,14747
7305,14748,14749
7306,14750,14751
7307,14752,14753
7308,14754,14755
7309,14756,14757
7310,14758,14759
7311,14760,14761
7312,14762,14763
7313,14764,14765
7314,14766,14767
7315,14768,14769
7316,14770,14771
7317,1706,14772
7318,14773,14774
7319,14775,14776
7320,14777,14778
7321,14779,14780
7322,14781,14782
7323,30184,30185
7324,30186,30187
7325,30188,30189
7326,30190,30191
7327,30192,30193
7328,30194,30195
7329,14783,1708
7330,1708,14784
7331,1708,14785
7332,1708,14786
7333,1708,14787
7334,14788,14789
7335,14790,14791
7336,14792,14793
7337,30196,30197
7338,14794,14795
7339,14796,14797
7340,14798,14799
7341,14800,14801
7342,14802,14803
7343,14804,14805
7344,14806,14807
7345,14808,14809
7346,14810,14811
7347,14812,14813
7348,14814,14815
7349,14816,14817
7350,14818,14819
7351,14820,14821
7352,14822,1713
7353,14823,14824
7354,14825,14826
7355,14827,14828
7356,14829,14830
7357,14831,14832
7358,14833,14834
7359,14835,14836
7360,14837,14838
7361,14839,14840
7362,14841,14842
7363,14843,14844
7364,14845,14846
7365,14847,14848
7366,14849,14850
7367,14851,14852
7368,14853,14854
7369,14855,14856
7370,14857,1717
7371,1717,14858
7372,1717,14859
7373,14860,14861
7374,14862,14863
7375,14864,14865
7376,14866,14867
7377,14868,14869
7378,14870,14871
7379,14872,1720
7380,1720,14873
7381,14874,1721
7382,1721,14875
7383,1721,14876
7384,14877,14878
7385,14879,14880
7386,14881,14882
7387,14883,14884
7388,14885,1724
7389,1724,14886
7390,1724,14887
7391,1724,14888
7392,1724,14889
7393,1724,14890
7394,1724,14891
7395,30198,30199
7396,30200,30201
7397,30202,30203
7398,30204,30205
7399,30206,30207
7400,30208,30209
7401,30210,30211
7402,30212,30213
7403,30214,30215
7404,30216,30217
7405,30218,30219
7406,30220,30221
7407,30222,30223
7408,30224,30225
7409,30226,30227
7410,30228,30229
7411,30230,30231
7412,30232,30233
7413,30234,30235
7414,30236,30237
7415,30238,30239
7416,30240,30241
7417,30242,30243
7418,30244,30245
7419,30246,30247
7420,30248,30249
7421,30250,30251
7422,30252,30253
7423,30254,30255
7424,30256,30257
7425,30258,30259
7426,30260,30261
7427,30262,30263
7428,30264,30265
7429,30266,30267
7430,30268,30269
7431,30270,30271
7432,30272,30273
7433,30274,30275
7434,30276,30277
7435,30278,30279
7436,30280,30281
7437,30282,30283
7438,30284,30285
7439,30286,30287
7440,30288,30289
7441,30290,30291
7442,30292,30293
7443,30294,30295
7444,30296,30297
7445,30298,30299
7446,30300,30301
7447,30302,30303
7448,30304,30305
7449,30306,30307
7450,30308,30309
7451,30310,30311
7452,30312,30313
7453,30314,30315
7454,30316,30317
7455,14892,14893
7456,14894,14895
7457,14896,14897
7458,14898,14899
7459,14900,14901
7460,14902,14903
7461,14904,14905
7462,14906,14907
7463,14908,14909
7464,14910,14911
7465,14912,14913
7466,30318,30319
7467,30320,30321
7468,30322,30323
7469,30324,30325
7470,30326,30327
7471,30328,30329
7472,30330,30331
7473,30332,30333
7474,30334,30335
7475,30336,30337
7476,30338,30339
7477,30340,30341
7478,30342,30343
7479,30344,30345
7480,30346,30347
7481,30348,30349
7482,30350,30351
7483,30352,30353
7484,30354,30355
7485,30356,30357
7486,30358,30359
7487,30360,30361
7488,30362,30363
7489,30364,30365
7490,30366,30367
7491,30368,30369
7492,30370,30371
7493,30372,30373
7494,30374,30375
7495,30376,30377
7496,30378,30379
7497,30380,30381
7498,30382,30383
7499,30384,30385
7500,30386,30387
7501,30388,30389
7502,30390,30391
7503,30392,30393
7504,30394,30395
7505,30396,30397
7506,14914,14915
7507,14916,14917
7508,14918,14919
7509,14920,14921
7510,14922,14923
7511,14924,14925
7512,14926,14927
7513,14928,14929
7514,14930,14931
7515,14932,14933
7516,14934,14935
7517,14936,14937
7518,14938,14939
7519,14940,14941
7520,14942,14943
7521,14944,14945
7522,14946,14947
7523,14948,14949
7524,14950,14951
7525,14952,14953
7526,14954,14955
7527,14956,14957
7528,14958,14959
7529,14960,14961
7530,14962,14963
7531,14964,14965
7532,14966,14967
7533,14968,14969
7534,14970,14971
7535,14972,14973
7536,14974,14975
7537,14976,14977
7538,14978,14979
7539,14980,14981
7540,14982,14983
7541,14984,14985
7542,14986,14987
7543,14988,14989
7544,14990,14991
7545,14992,14993
7546,14994,14995
7547,14996,14997
7548,14998,14999
7549,15000,15001
7550,15002,15003
7551,15004,15005
7552,15006,15007
7553,15008,15009
7554,15010,15011
7555,15012,15013
7556,15014,15015
7557,15016,15017
7558,15018,1734
7559,1734,15019
7560,1734,15020
7561,1734,15021
7562,1734,15022
7563,1734,15023
7564,1734,15024
7565,1734,15025
7566,1734,15026
7567,15027,15028
7568,15029,15030
7569,15031,15032
7570,1734,15033
7571,15034,15035
7572,15036,15037
7573,15038,15039
7574,30398,30399
7575,15040,15041
7576,15042,15043
7577,15044,15045
7578,15046,15047
7579,15048,15049
7580,1734,15050
7581,1734,15051
7582,1734,15052
7583,1734,15053
7584,15054,15055
7585,15056,1739
7586,30400,30401
7587,1739,15057
7588,1739,15058
7589,15059,15060
7590,15061,15062
7591,15063,15064
7592,15065,15066
7593,15067,15068
7594,15069,15070
7595,15071,15072
7596,30402,30403
7597,15073,15074
7598,15075,15076
7599,30404,30405
7600,15077,15078
7601,30406,30407
7602,30408,30409
7603,15079,15080
7604,15081,15082
7605,15083,15084
7606,15085,15086
7607,15087,15088
7608,15089,15090
7609,15091,1744
7610,15092,15093
7611,15094,15095
7612,15096,15097
7613,15098,15099
7614,15100,15101
7615,15102,15103
7616,15104,15105
7617,15106,15107
7618,15108,15109
7619,15110,15111
7620,15112,15113
7621,15114,15115
7622,15116,15117
7623,15118,15119
7624,15120,15121
7625,15122,15123
7626,15124,15125
7627,15126,15127
7628,15128,15129
7629,15130,15131
7630,15132,15133
7631,15134,15135
7632,15136,15137
7633,15138,15139
7634,15140,15141
7635,15142,15143
7636,15144,15145
7637,1752,15146
7638,1752,15147
7639,1752,15148
7640,1752,15149
7641,1752,15150
7642,1752,15151
7643,1752,15152
7644,15153,1752
7645,15154,15155
7646,15156,15157
7647,15158,15159
7648,15160,15161
7649,15162,15163
7650,15164,15165
7651,15166,15167
7652,1648,15168
7653,1648,15169
7654,1648,15170
7655,15171,1755
7656,1755,15172
7657,1755,15173
7658,1755,15174
7659,1755,15175
7660,1755,15176
7661,15177,15178
7662,15179,15180
7663,15181,15182
7664,15183,15184
7665,15185,15186
7666,15187,15188
7667,15189,15190
7668,15191,15192
7669,15193,15194
7670,15195,15196
7671,1756,15197
7672,1756,15198
7673,1756,15199
7674,15200,1756
7675,1410,15201
7676,1410,15202
7677,30410,30411
7678,30412,30413
7679,30414,30415
7680,30416,30417
7681,30418,30419
7682,30420,30421
7683,30422,30423
7684,30424,30425
7685,30426,30427
7686,30428,30429
7687,30430,30431
7688,30432,30433
7689,30434,30435
7690,30436,30437
7691,30438,30439
7692,30440,30441
7693,30442,30443
7694,30444,30445
7695,30446,30447
7696,30448,30449
7697,30450,30451
7698,30452,30453
7699,30454,30455
7700,30456,30457
7701,30458,30459
7702,30460,30461
7703,30462,30463
7704,30464,30465
7705,30466,30467
7706,30468,30469
7707,30470,30471
7708,30472,30473
7709,30474,30475
7710,30476,30477
7711,30478,30479
7712,30480,30481
7713,30482,30483
7714,15203,15204
7715,15205,15206
7716,15207,15208
7717,15209,15210
7718,15211,15212
7719,15213,15214
7720,15215,15216
7721,15217,15218
7722,15219,15220
7723,15221,15222
7724,15223,15224
7725,15225,15226
7726,15227,15228
7727,15229,15230
7728,15231,15232
7729,15233,15234
7730,15235,15236
7731,15237,15238
7732,15239,15240
7733,15241,15242
7734,15243,15244
7735,15245,15246
7736,15247,15248
7737,15249,15250
7738,15251,15252
7739,15253,15254
7740,15255,15256
7741,15257,15258
7742,15259,15260
7743,15261,15262
7744,15263,15264
7745,15265,15266
7746,15267,15268
7747,15269,15270
7748,15271,15272
7749,30484,30485
7750,15273,15274
7751,15275,15276
7752,15277,15278
7753,15279,15280
7754,15281,15282
7755,15283,15284
7756,15285,15286
7757,30486,30487
7758,15287,15288
7759,15289,15290
7760,15291,15292
7761,15293,15294
7762,15295,1763
7763,15296,1762
7764,15297,15298
7765,15299,15300
7766,15301,15302
7767,15303,15304
7768,15305,15306
7769,15307,15308
7770,15309,15310
7771,15311,15312
7772,15313,15314
7773,30488,30489
7774,30490,30491
7775,30492,30493
7776,30494,30495
7777,30496,30497
7778,30498,30499
7779,15315,15316
7780,15317,15318
7781,15319,15320
7782,30500,30501
7783,15321,1768
7784,1768,15322
7785,1768,15323
7786,1768,15324
7787,1768,15325
7788,1768,15326
7789,15327,15328
7790,30502,30503
7791,15329,15330
7792,15331,1769
7793,1769,15332
7794,1769,15333
7795,1769,15334
7796,15335,15336
7797,15337,15338
7798,15339,15340
7799,15341,15342
7800,15343,15344
7801,15345,15346
7802,15347,15348
7803,15349,15350
7804,15351,15352
7805,15353,15354
7806,15355,15356
7807,15357,15358
7808,1771,15359
7809,1771,15360
7810,30504,30505
7811,30506,30507
7812,15361,15362
7813,15363,15364
7814,15365,15366
7815,1664,15367
7816,1664,15368
7817,1664,15369
7818,1664,15370
7819,1664,15371
7820,1664,15372
7821,15373,15374
7822,15375,15376
7823,15377,15378
7824,15379,15380
7825,15381,15382
7826,15383,15384
7827,15385,15386
7828,15387,15388
7829,15389,15390
7830,15391,15392
7831,15393,15394
7832,15395,15396
7833,15397,15398
7834,30508,30509
7835,30510,30511
7836,30512,30513
7837,30514,30515
7838,30516,30517
7839,30518,30519
7840,30520,30521
7841,30522,30523
7842,15399,15400
7843,15401,15402
7844,15403,15404
7845,15405,1785
7846,15406,1786
7847,1785,15407
7848,1785,15408
7849,1786,15409
7850,15410,15411
7851,15412,15413
7852,15414,15415
7853,15416,15417
7854,1782,15418
7855,15419,1782
7856,15420,15421
7857,15422,15423
7858,15424,15425
7859,1784,15426
7860,1784,15427
7861,15428,15429
7862,15430,15431
7863,15419,1783
7864,1783,15432
7865,15433,1784
7866,15434,15435
7867,15436,15437
7868,15438,15439
7869,15440,15441
7870,15442,15443
7871,15444,15445
7872,30524,30525
7873,15446,15447
7874,15448,15449
7875,15450,15451
7876,15452,15453
7877,15454,15455
7878,15456,15457
7879,15458,15459
7880,15460,15461
7881,15462,15463
7882,15464,15465
7883,15466,15467
7884,15468,15469
7885,1794,15470
7886,1794,15471
7887,1794,15472
7888,1794,15473
7889,1794,15474
7890,15475,1794
7891,15476,15477
7892,15478,15479
7893,15480,15481
7894,15482,15483
